-74,-88,-78
-68,-77,-82
-67,-85,-73
-74,-89,-80
-73,-85,-77
-66,-86,-75
-69,-87,-79
-66,-87,-79
-66,-86,-74
-65,-85,-76
-67,-89,-83
-68,-84,-77
-77,-85,-83
-69,-86,-78
-66,-80,-91
-66,-87,-85
-61,-84,-82
-68,-87,-81
-82,-81,-75
-81,-92,-72
-61,-84,-76
-70,-84,-85
-69,-82,-80
-72,-88,-75
-73,-90,-77
-64,-81,-86
-61,-84,-79
-67,-84,-87
-66,-79,-76
-72,-80,-80
-72,-83,-83
-74,-88,-82
-68,-89,-81
-69,-84,-80
-70,-89,-76
-69,-86,-79
-69,-92,-74
-73,-85,-79
-71,-81,-78
-78,-81,-75
-78,-83,-81
-68,-88,-81
-70,-86,-88
-64,-82,-81
-63,-89,-78
-81,-86,-77
-80,-84,-79
-63,-80,-86
-66,-82,-78
-79,-83,-78
-62,-83,-84
-66,-83,-87
-68,-89,-83
-68,-90,-83
-69,-85,-76
-68,-86,-76
-71,-83,-79
-68,-86,-78
-69,-87,-79
-68,-91,-78
-62,-82,-78
-62,-85,-85
-66,-86,-87
-62,-81,-79
-61,-80,-81
-61,-81,-80
-64,-82,-85
-65,-86,-88
-83,-88,-78
-85,-82,-76
-70,-86,-76
-64,-81,-83
-60,-83,-83
-65,-81,-80
-69,-88,-79
-68,-86,-79
-88,-87,-76
-63,-84,-83
-62,-81,-81
-62,-82,-80
-61,-80,-76
-66,-87,-86
-65,-86,-77
-64,-88,-85
-63,-82,-79
-66,-81,-88
-63,-83,-82
-61,-86,-79
-65,-82,-82
-81,-82,-74
-83,-82,-82
-81,-83,-72
-71,-85,-75
-74,-80,-79
-65,-87,-84
-65,-84,-77
-67,-87,-80
-71,-81,-73
-61,-81,-83
-66,-83,-77
-64,-84,-78
-65,-85,-78
-66,-82,-74
-65,-83,-74
-67,-83,-76
-66,-83,-78
-69,-89,-82
-75,-86,-75
-83,-84,-72
-74,-84,-81
-62,-83,-78
-66,-84,-85
-69,-85,-77
-71,-84,-79
-72,-84,-78
-71,-84,-78
-72,-84,-77
-67,-91,-86
-68,-87,-77
-65,-84,-79
-70,-83,-84
-68,-89,-87
-63,-81,-85
-72,-88,-79
-70,-84,-81
-89,-85,-79
-65,-89,-93
-67,-88,-77
-67,-91,-80
-88,-88,-78
-69,-82,-77
-67,-83,-84
-67,-88,-87
-75,-85,-72
-71,-83,-84
-62,-83,-83
-67,-87,-79
-62,-86,-76
-62,-81,-76
-68,-91,-83
-68,-90,-80
-70,-83,-91
-73,-89,-76
-91,-86,-84
-86,-89,-76
-72,-81,-78
-65,-84,-80
-66,-85,-86
-65,-87,-80
-63,-90,-90
-88,-87,-76
-76,-83,-82
-70,-83,-78
-67,-85,-85
-82,-83,-78
-75,-83,-77
-73,-80,-75
-72,-80,-77
-69,-82,-76
-62,-83,-80
-87,-87,-73
-69,-79,-83
-63,-80,-76
-62,-83,-78
-69,-85,-83
-71,-87,-77
-87,-87,-80
-70,-84,-77
-73,-88,-80
-80,-84,-78
-72,-86,-85
-73,-87,-79
-67,-89,-76
-85,-84,-88
-70,-80,-78
-75,-85,-76
-73,-83,-83
-70,-83,-81
-72,-87,-79
-68,-85,-78
-70,-84,-82
-68,-84,-80
-68,-84,-76
-67,-87,-78
-67,-86,-83
-68,-85,-77
-69,-85,-82
-69,-85,-79
-69,-85,-80
-70,-85,-76
-68,-84,-78
-68,-84,-80
-67,-83,-75
-69,-83,-78
-71,-83,-79
-70,-86,-79
-67,-85,-75
-68,-84,-78
-68,-85,-75
-69,-87,-77
-68,-86,-80
-69,-84,-74
-76,-92,-83
-90,-86,-76
-87,-88,-78
-68,-82,-75
-67,-85,-81
-68,-87,-83
-66,-85,-82
-66,-84,-77
-66,-87,-77
-66,-85,-74
-66,-85,-80
-66,-85,-80
-67,-84,-80
-66,-83,-80
-66,-85,-77
-66,-85,-77
-70,-80,-88
-68,-83,-84
-61,-85,-91
-65,-85,-80
-72,-84,-78
-67,-80,-80
-73,-84,-76
-74,-81,-76
-69,-86,-77
-68,-80,-81
-67,-80,-74
-66,-79,-76
-78,-81,-85
-79,-79,-83
-83,-81,-82
-84,-82,-83
-84,-82,-84
-79,-81,-82
-84,-83,-83
-74,-82,-84
-73,-81,-82
-72,-80,-79
-69,-81,-77
-69,-81,-77
-72,-83,-79
-74,-78,-82
-76,-84,-79
-84,-73,-84
-83,-74,-84
-84,-70,-84
-84,-70,-84
-85,-72,-85
-84,-71,-84
-84,-70,-85
-84,-72,-89
-84,-75,-83
-83,-74,-89
-83,-71,-91
-82,-71,-90
-83,-69,-84
-82,-70,-81
-83,-71,-82
-83,-72,-90
-82,-72,-89
-84,-72,-83
-84,-70,-82
-82,-70,-81
-83,-70,-91
-83,-72,-81
-83,-70,-81
-83,-70,-82
-83,-70,-81
-82,-71,-91
-84,-71,-81
-83,-72,-83
-83,-73,-87
-82,-70,-87
-83,-74,-88
-84,-75,-79
-83,-75,-79
-83,-75,-78
-84,-75,-88
-84,-74,-90
-85,-74,-85
-83,-75,-80
-83,-73,-80
-83,-76,-79
-83,-74,-79
-84,-76,-88
-84,-73,-84
-84,-76,-84
-84,-76,-86
-82,-76,-89
-81,-75,-80
-83,-75,-92
-83,-74,-84
-83,-75,-78
-83,-74,-87
-85,-74,-80
-81,-73,-84
-82,-75,-90
-83,-74,-85
-84,-76,-87
-84,-73,-79
-81,-74,-84
-84,-74,-89
-83,-74,-89
-85,-75,-89
-84,-75,-79
-84,-74,-83
-84,-73,-86
-85,-74,-89
-82,-74,-90
-84,-76,-85
-84,-74,-86
-81,-74,-85
-85,-74,-86
-83,-73,-78
-83,-74,-83
-84,-74,-83
-62,-76,-89
-81,-74,-80
-81,-74,-89
-82,-73,-78
-84,-74,-79
-85,-76,-85
-85,-76,-85
-84,-73,-87
-84,-73,-84
-84,-74,-84
-83,-77,-87
-83,-74,-79
-84,-76,-88
-85,-76,-78
-83,-74,-85
-83,-72,-85
-82,-73,-86
-83,-73,-85
-83,-75,-86
-82,-72,-88
-83,-72,-79
-84,-73,-79
-84,-73,-79
-85,-75,-87
-82,-74,-84
-84,-73,-79
-85,-77,-79
-83,-73,-79
-85,-73,-79
-81,-73,-79
-84,-74,-93
-86,-73,-85
-84,-74,-78
-84,-76,-86
-83,-75,-79
-83,-75,-78
-84,-74,-78
-84,-75,-93
-84,-73,-84
-82,-74,-87
-81,-74,-78
-83,-73,-86
-82,-74,-86
-83,-76,-86
-82,-74,-93
-84,-75,-87
-85,-74,-79
-85,-72,-89
-82,-73,-91
-83,-75,-87
-84,-72,-90
-85,-75,-85
-85,-74,-80
-84,-73,-84
-84,-75,-78
-83,-73,-79
-85,-74,-79
-85,-74,-79
-84,-72,-79
-85,-73,-86
-83,-73,-79
-84,-73,-79
-82,-74,-86
-84,-73,-88
-83,-75,-90
-84,-75,-86
-83,-74,-86
-84,-73,-91
-83,-73,-91
-83,-74,-91
-86,-75,-79
-82,-74,-85
-83,-73,-84
-83,-73,-79
-81,-75,-79
-83,-73,-86
-82,-76,-80
-83,-75,-80
-81,-74,-91
-83,-75,-79
-83,-73,-89
-83,-74,-86
-85,-73,-78
-85,-73,-79
-85,-73,-85
-85,-76,-84
-81,-73,-84
-84,-73,-79
-82,-74,-87
-84,-73,-86
-83,-74,-86
-85,-76,-89
-81,-73,-89
-85,-76,-88
-84,-74,-78
-85,-77,-88
-81,-77,-88
-81,-73,-80
-84,-75,-87
-83,-73,-84
-81,-74,-79
-83,-73,-79
-84,-75,-79
-85,-74,-79
-84,-73,-91
-85,-75,-79
-84,-75,-90
-81,-75,-90
-85,-74,-80
-81,-73,-79
-83,-76,-79
-85,-73,-86
-85,-75,-87
-86,-74,-78
-86,-74,-84
-84,-75,-90
-84,-72,-78
-82,-74,-88
-85,-75,-79
-81,-74,-89
-83,-74,-85
-83,-73,-89
-83,-72,-85
-83,-75,-88
-83,-73,-85
-84,-73,-84
-82,-74,-79
-85,-73,-89
-85,-73,-89
-84,-74,-91
-82,-73,-84
-83,-75,-79
-85,-75,-90
-85,-76,-79
-86,-74,-79
-83,-73,-79
-84,-73,-78
-84,-76,-89
-85,-76,-85
-84,-76,-85
-84,-73,-79
-83,-73,-85
-86,-73,-78
-82,-75,-79
-84,-74,-88
-84,-75,-78
-84,-74,-79
-84,-73,-85
-86,-75,-79
-85,-73,-78
-86,-73,-79
-83,-74,-84
-84,-73,-78
-83,-74,-86
-83,-74,-78
-84,-73,-78
-84,-73,-87
-84,-75,-79
-82,-74,-79
-83,-75,-85
-85,-75,-78
-84,-74,-91
-83,-73,-85
-81,-74,-79
-83,-72,-80
-83,-73,-89
-82,-74,-84
-84,-78,-79
-84,-74,-78
-84,-73,-79
-87,-74,-80
-85,-76,-79
-82,-74,-79
-84,-73,-85
-83,-73,-84
-83,-74,-85
-83,-77,-79
-81,-74,-88
-84,-75,-88
-85,-76,-86
-85,-73,-80
-82,-74,-86
-85,-74,-79
-85,-74,-86
-85,-75,-85
-86,-76,-78
-84,-75,-84
-82,-77,-78
-84,-74,-89
-84,-74,-83
-82,-74,-78
-84,-75,-89
-83,-74,-91
-84,-77,-78
-84,-77,-78
-84,-74,-78
-84,-75,-87
-85,-77,-78
-81,-77,-84
-83,-74,-88
-83,-74,-89
-84,-73,-79
-85,-75,-88
-85,-73,-79
-84,-75,-84
-83,-73,-88
-86,-75,-87
-83,-74,-78
-84,-75,-85
-85,-74,-79
-82,-74,-80
-83,-75,-79
-83,-73,-88
-85,-74,-85
-83,-75,-85
-82,-73,-79
-85,-73,-79
-84,-73,-90
-81,-73,-92
-85,-74,-59
-83,-73,-79
-81,-75,-86
-83,-73,-89
-85,-73,-77
-85,-73,-77
-83,-72,-85
-81,-73,-78
-70,-85,-90
-70,-88,-84
-70,-87,-89
-71,-84,-79
-76,-88,-83
-76,-88,-85
-80,-85,-82
-79,-89,-92
-79,-85,-89
-77,-87,-85
-75,-86,-84
-76,-86,-88
-75,-83,-88
-76,-84,-79
-76,-84,-88
-76,-85,-86
-75,-84,-87
-75,-85,-85
-80,-85,-87
-77,-84,-80
-77,-84,-79
-77,-83,-86
-77,-83,-85
-78,-84,-80
-77,-85,-85
-79,-88,-85
-78,-83,-84
-78,-84,-84
-77,-84,-80
-79,-80,-81
-78,-89,-80
-79,-88,-84
-77,-88,-80
-76,-83,-84
-76,-83,-84
-79,-84,-80
-77,-83,-85
-77,-85,-85
-77,-85,-85
-79,-84,-83
-78,-85,-85
-75,-84,-86
-77,-84,-84
-76,-84,-80
-77,-83,-79
-75,-84,-85
-76,-83,-79
-76,-84,-86
-76,-85,-79
-77,-88,-87
-77,-86,-85
-76,-88,-87
-75,-85,-85
-76,-87,-79
-78,-86,-80
-80,-84,-84
-80,-86,-78
-80,-82,-84
-79,-83,-80
-77,-84,-86
-77,-83,-79
-77,-87,-85
-79,-84,-85
-77,-84,-80
-79,-89,-85
-77,-84,-79
-83,-85,-87
-77,-85,-85
-77,-84,-86
-79,-84,-80
-79,-82,-84
-77,-83,-87
-77,-83,-84
-79,-84,-80
-79,-83,-79
-78,-83,-85
-77,-82,-86
-79,-83,-85
-77,-83,-85
-77,-84,-86
-77,-83,-83
-79,-83,-86
-77,-84,-80
-77,-82,-87
-78,-83,-80
-77,-83,-79
-77,-83,-80
-79,-83,-80
-77,-86,-79
-77,-83,-85
-79,-83,-80
-77,-87,-85
-79,-82,-86
-78,-83,-87
-78,-84,-85
-77,-84,-79
-77,-84,-87
-77,-87,-84
-76,-82,-88
-79,-82,-86
-79,-83,-86
-78,-84,-80
-77,-86,-80
-77,-85,-84
-78,-86,-80
-79,-88,-84
-79,-84,-84
-77,-84,-85
-78,-84,-86
-78,-85,-84
-76,-84,-84
-78,-83,-83
-78,-89,-80
-78,-85,-83
-77,-84,-86
-78,-84,-85
-76,-85,-79
-77,-83,-85
-77,-84,-83
-77,-85,-81
-78,-83,-80
-77,-83,-80
-78,-84,-84
-79,-87,-85
-77,-84,-79
-79,-86,-84
-79,-84,-83
-77,-84,-84
-77,-84,-85
-76,-85,-85
-76,-86,-85
-76,-85,-81
-76,-85,-81
-76,-85,-80
-76,-86,-80
-76,-86,-85
-77,-85,-85
-77,-85,-84
-76,-84,-83
-76,-85,-86
-76,-87,-81
-76,-84,-81
-77,-84,-81
-78,-85,-81
-77,-85,-85
-75,-85,-85
-75,-85,-86
-78,-85,-87
-78,-83,-86
-77,-84,-84
-77,-83,-86
-77,-85,-79
-78,-90,-84
-77,-88,-86
-77,-89,-85
-77,-84,-83
-77,-83,-79
-76,-85,-86
-77,-85,-86
-76,-88,-83
-79,-86,-84
-79,-84,-86
-78,-84,-86
-76,-85,-79
-76,-85,-79
-77,-83,-84
-79,-83,-84
-76,-84,-80
-77,-84,-83
-77,-83,-80
-76,-87,-79
-77,-83,-80
-79,-83,-80
-79,-84,-86
-76,-86,-84
-76,-83,-84
-77,-83,-86
-78,-84,-86
-77,-87,-86
-76,-83,-80
-76,-84,-86
-76,-84,-87
-76,-84,-80
-77,-83,-86
-78,-85,-80
-78,-87,-80
-76,-84,-84
-76,-88,-85
-76,-84,-84
-76,-85,-80
-76,-85,-81
-77,-84,-81
-75,-85,-84
-76,-83,-79
-76,-84,-84
-76,-84,-85
-77,-83,-80
-76,-84,-83
-76,-84,-79
-77,-83,-79
-76,-83,-79
-78,-83,-86
-76,-84,-79
-77,-83,-84
-79,-87,-84
-77,-84,-83
-76,-83,-84
-77,-84,-87
-76,-85,-85
-78,-84,-84
-76,-83,-83
-78,-90,-85
-76,-84,-86
-78,-85,-86
-79,-83,-85
-78,-88,-80
-77,-87,-87
-79,-88,-80
-79,-83,-87
-78,-85,-86
-78,-83,-84
-77,-83,-84
-76,-83,-85
-76,-84,-84
-75,-85,-86
-75,-82,-83
-76,-84,-80
-77,-84,-83
-76,-89,-83
-76,-88,-82
-76,-85,-81
-76,-84,-81
-75,-85,-87
-77,-84,-85
-76,-84,-79
-75,-84,-85
-75,-84,-86
-76,-84,-80
-77,-88,-81
-77,-88,-88
-76,-83,-79
-76,-83,-86
-76,-84,-83
-78,-83,-85
-76,-83,-84
-76,-83,-84
-76,-83,-83
-76,-83,-85
-76,-84,-84
-76,-84,-85
-76,-83,-85
-76,-83,-85
-78,-82,-86
-76,-83,-83
-76,-86,-86
-77,-83,-86
-78,-85,-84
-76,-84,-79
-78,-83,-87
-77,-83,-85
-76,-83,-84
-76,-84,-81
-75,-85,-87
-77,-83,-85
-76,-83,-86
-76,-84,-80
-77,-83,-85
-76,-83,-81
-77,-84,-80
-77,-83,-80
-76,-84,-83
-77,-83,-82
-77,-83,-84
-75,-83,-80
-77,-86,-83
-77,-87,-83
-77,-86,-81
-76,-83,-83
-77,-85,-85
-76,-86,-86
-78,-84,-83
-76,-85,-86
-78,-84,-88
-76,-83,-86
-75,-85,-83
-77,-85,-84
-77,-84,-85
-76,-88,-84
-76,-85,-87
-78,-84,-84
-75,-85,-87
-77,-84,-80
-75,-89,-80
-77,-84,-86
-76,-84,-81
-76,-83,-84
-78,-88,-85
-75,-84,-82
-77,-84,-80
-77,-84,-81
-73,-84,-90
-71,-82,-84
-66,-83,-76
-63,-86,-82
-64,-85,-80
-64,-86,-81
-63,-89,-83
-60,-86,-81
-60,-83,-84
-62,-83,-79
-60,-89,-82
-67,-87,-79
-73,-82,-78
-72,-83,-85
-69,-81,-85
-74,-87,-84
-66,-78,-77
-74,-81,-76
-61,-85,-82
-60,-88,-88
-60,-93,-85
-75,-90,-81
-68,-89,-86
-77,-91,-84
-61,-82,-81
-60,-89,-79
-58,-87,-81
-58,-87,-81
-59,-87,-83
-60,-86,-80
-66,-85,-88
-64,-87,-81
-63,-87,-82
-63,-88,-86
-63,-88,-84
-66,-90,-87
-63,-87,-87
-61,-85,-80
-62,-94,-85
-64,-87,-89
-62,-87,-86
-60,-81,-86
-69,-87,-80
-61,-81,-86
-61,-79,-84
-67,-87,-87
-82,-83,-78
-78,-83,-82
-64,-85,-80
-65,-85,-84
-65,-82,-87
-74,-81,-83
-66,-78,-82
-58,-83,-86
-63,-82,-81
-71,-84,-79
-62,-83,-75
-62,-86,-80
-66,-85,-80
-64,-84,-77
-63,-84,-80
-62,-85,-77
-62,-84,-81
-62,-87,-81
-62,-85,-80
-63,-82,-79
-78,-88,-75
-70,-84,-78
-61,-80,-81
-62,-81,-84
-62,-84,-86
-61,-84,-79
-65,-82,-77
-69,-85,-80
-65,-78,-78
-63,-78,-86
-72,-90,-85
-72,-81,-83
-68,-90,-75
-64,-83,-83
-67,-79,-83
-64,-80,-90
-65,-89,-84
-73,-81,-80
-83,-82,-79
-67,-81,-79
-79,-82,-81
-78,-78,-78
-76,-78,-77
-81,-80,-81
-86,-83,-81
-83,-80,-78
-82,-81,-85
-86,-92,-83
-77,-81,-84
-75,-79,-78
-70,-80,-78
-67,-84,-82
-67,-82,-77
-70,-84,-81
-77,-85,-75
-66,-81,-87
-80,-82,-78
-71,-83,-82
-69,-84,-82
-68,-87,-81
-70,-84,-82
-72,-86,-82
-75,-86,-74
-68,-81,-86
-70,-88,-79
-65,-83,-75
-60,-85,-83
-74,-85,-82
-66,-83,-82
-65,-87,-78
-65,-80,-83
-70,-84,-85
-70,-83,-77
-80,-83,-77
-64,-78,-84
-75,-84,-77
-75,-80,-78
-76,-80,-81
-79,-79,-82
-75,-81,-83
-64,-86,-78
-67,-80,-83
-66,-81,-82
-62,-82,-78
-62,-83,-79
-62,-84,-78
-62,-80,-80
-65,-87,-76
-66,-80,-79
-61,-84,-75
-62,-89,-76
-62,-88,-79
-63,-83,-75
-78,-86,-85
-74,-84,-87
-70,-87,-75
-68,-85,-80
-65,-83,-79
-83,-81,-80
-77,-89,-86
-76,-86,-85
-81,-78,-84
-77,-78,-84
-84,-79,-83
-74,-85,-76
-84,-89,-75
-84,-83,-78
-67,-77,-86
-76,-78,-78
-77,-89,-85
-74,-85,-82
-81,-79,-88
-76,-79,-89
-74,-80,-90
-74,-80,-80
-73,-79,-84
-72,-81,-85
-72,-81,-88
-71,-84,-85
-85,-84,-77
-79,-86,-85
-71,-88,-76
-69,-88,-84
-71,-88,-77
-69,-88,-80
-68,-80,-73
-71,-90,-81
-72,-89,-84
-72,-85,-77
-71,-84,-77
-72,-85,-77
-71,-85,-84
-71,-85,-77
-72,-88,-80
-71,-86,-80
-74,-79,-79
-68,-85,-75
-78,-82,-86
-78,-80,-76
-69,-83,-73
-80,-85,-79
-82,-83,-80
-80,-77,-82
-71,-87,-84
-70,-83,-87
-72,-84,-77
-72,-83,-77
-72,-83,-85
-74,-83,-85
-75,-77,-82
-64,-83,-79
-65,-83,-80
-62,-77,-81
-67,-79,-84
-62,-79,-79
-62,-80,-77
-62,-82,-79
-62,-77,-80
-62,-76,-78
-68,-88,-79
-68,-85,-78
-68,-77,-77
-66,-86,-77
-66,-90,-85
-66,-89,-85
-66,-91,-79
-66,-89,-83
-67,-88,-83
-66,-89,-85
-72,-84,-79
-71,-77,-78
-67,-82,-87
-70,-76,-84
-68,-79,-84
-66,-79,-85
-65,-83,-80
-69,-81,-73
-66,-77,-78
-77,-79,-81
-79,-84,-84
-81,-82,-79
-80,-82,-84
-78,-91,-79
-70,-85,-78
-76,-81,-83
-73,-87,-75
-64,-86,-83
-61,-83,-81
-60,-80,-81
-61,-76,-80
-66,-78,-83
-66,-81,-80
-73,-81,-80
-78,-87,-86
-69,-88,-79
-73,-88,-81
-71,-82,-84
-68,-78,-83
-68,-83,-85
-71,-82,-83
-65,-78,-86
-69,-78,-83
-68,-77,-78
-71,-77,-78
-71,-78,-83
-72,-80,-85
-66,-84,-76
-84,-84,-88
-83,-79,-78
-68,-82,-78
-77,-87,-81
-77,-86,-77
-80,-85,-79
-80,-85,-78
-77,-84,-79
-85,-87,-82
-81,-91,-85
-73,-83,-79
-70,-80,-80
-71,-84,-82
-65,-78,-75
-64,-80,-77
-85,-82,-81
-76,-90,-80
-64,-85,-75
-60,-80,-83
-67,-83,-82
-65,-78,-80
-64,-81,-79
-64,-78,-80
-65,-79,-81
-78,-78,-76
-68,-78,-82
-67,-78,-84
-76,-89,-74
-78,-86,-79
-62,-78,-74
-70,-81,-79
-71,-80,-87
-71,-83,-83
-69,-78,-83
-68,-81,-85
-67,-84,-80
-77,-83,-85
-69,-79,-87
-79,-85,-86
-70,-80,-85
-70,-80,-83
-64,-84,-82
-68,-82,-79
-68,-80,-79
-72,-76,-81
-75,-78,-84
-76,-77,-80
