-83,-87,-71,-79,-89,-75,-70,-82,-81,-85,-89,-82,-71,-78,-83,-67,-91,-86,-83,-73,-84,-79,-83,-80,-71,-90,-81
-85,-87,-71,-79,-87,-74,-67,-83,-86,-84,-87,-83,-70,-77,-74,-68,-87,-77,-81,-74,-79,-79,-84,-86,-72,-89,-84
-83,-84,-76,-80,-90,-75,-73,-85,-71,-84,-88,-76,-71,-75,-81,-65,-84,-79,-83,-73,-79,-76,-86,-84,-72,-85,-77
-83,-85,-72,-80,-88,-77,-67,-83,-75,-82,-85,-83,-70,-75,-75,-70,-83,-84,-84,-75,-79,-76,-83,-84,-71,-84,-77
-85,-84,-70,-79,-86,-74,-73,-82,-76,-86,-87,-80,-71,-76,-81,-68,-89,-87,-85,-74,-79,-77,-83,-86,-72,-85,-77
-83,-84,-75,-80,-88,-77,-74,-81,-79,-86,-87,-82,-70,-76,-76,-63,-81,-85,-84,-73,-91,-78,-84,-86,-71,-85,-84
-82,-84,-74,-80,-87,-73,-71,-82,-77,-84,-88,-79,-71,-76,-76,-72,-88,-79,-85,-75,-79,-77,-87,-86,-71,-85,-77
-85,-85,-72,-79,-86,-77,-68,-86,-83,-83,-86,-83,-71,-75,-83,-70,-84,-81,-84,-75,-90,-76,-83,-80,-72,-88,-80
-83,-84,-76,-80,-88,-75,-72,-88,-73,-83,-87,-83,-70,-76,-81,-89,-85,-79,-81,-75,-90,-76,-84,-86,-71,-86,-80
-85,-85,-71,-80,-86,-75,-74,-83,-75,-82,-86,-81,-70,-75,-80,-65,-89,-93,-85,-74,-80,-76,-84,-87,-74,-79,-79
-83,-88,-72,-80,-85,-73,-74,-85,-77,-84,-90,-84,-70,-76,-80,-67,-88,-77,-81,-73,-79,-76,-84,-80,-68,-85,-75
-85,-86,-72,-79,-90,-74,-66,-84,-78,-83,-89,-81,-71,-78,-76,-67,-91,-80,-83,-76,-79,-77,-83,-86,-78,-82,-86
-83,-86,-76,-80,-87,-75,-68,-84,-79,-84,-86,-80,-70,-77,-76,-88,-88,-78,-85,-73,-86,-78,-85,-80,-78,-80,-76
-64,-87,-69,-79,-87,-75,-69,-89,-79,-82,-87,-82,-70,-75,-77,-69,-82,-77,-85,-75,-87,-78,-87,-80,-69,-83,-73
-84,-91,-72,-80,-87,-75,-70,-88,-81,-85,-86,-80,-70,-76,-75,-67,-83,-84,-86,-74,-78,-76,-84,-84,-80,-85,-79
-84,-85,-70,-80,-87,-76,-66,-85,-81,-83,-88,-83,-71,-76,-76,-67,-88,-87,-86,-74,-84,-76,-88,-85,-82,-83,-80
-84,-89,-68,-80,-89,-75,-69,-82,-77,-84,-88,-79,-70,-76,-83,-75,-85,-72,-84,-75,-90,-76,-84,-84,-80,-77,-82
-85,-90,-73,-80,-87,-75,-72,-86,-79,-83,-88,-75,-71,-75,-76,-71,-83,-84,-84,-72,-78,-76,-85,-80,-71,-87,-84
-88,-87,-72,-80,-87,-74,-77,-86,-77,-84,-89,-75,-70,-76,-83,-62,-83,-83,-82,-74,-88,-76,-85,-81,-70,-83,-87
-86,-86,-72,-79,-86,-77,-74,-81,-75,-83,-87,-84,-71,-78,-76,-67,-87,-79,-85,-75,-79,-77,-84,-81,-72,-84,-77
-85,-84,-72,-80,-88,-75,-70,-86,-80,-81,-88,-83,-71,-78,-77,-62,-86,-76,-81,-74,-89,-75,-85,-84,-72,-83,-77
-87,-88,-75,-79,-87,-75,-66,-82,-81,-83,-87,-75,-71,-78,-77,-62,-81,-76,-83,-74,-85,-76,-83,-79,-72,-83,-85
-86,-86,-74,-79,-88,-75,-68,-85,-89,-63,-87,-80,-71,-76,-84,-68,-91,-83,-83,-73,-89,-76,-84,-84,-74,-83,-85
-85,-88,-71,-80,-89,-75,-66,-82,-82,-82,-89,-81,-71,-76,-83,-68,-90,-80,-83,-72,-85,-76,-84,-85,-75,-77,-82
-87,-86,-72,-79,-88,-77,-67,-83,-84,-85,-86,-77,-71,-76,-81,-70,-83,-91,-83,-75,-88,-77,-83,-80,-64,-83,-79
-86,-90,-71,-79,-86,-74,-67,-81,-87,-85,-87,-76,-71,-76,-81,-73,-89,-76,-83,-73,-85,-76,-84,-83,-65,-83,-80
-86,-87,-72,-80,-86,-75,-68,-81,-84,-81,-89,-84,-71,-76,-82,-91,-86,-84,-84,-73,-84,-76,-84,-79,-62,-77,-81
-86,-87,-70,-80,-88,-74,-66,-80,-89,-82,-89,-83,-71,-75,-82,-86,-89,-76,-82,-74,-79,-77,-83,-79,-67,-79,-84
-85,-89,-69,-79,-86,-77,-66,-82,-79,-82,-89,-83,-71,-81,-86,-72,-81,-78,-85,-73,-89,-76,-83,-79,-62,-79,-79
-87,-88,-73,-80,-88,-77,-67,-83,-79,-83,-90,-81,-71,-83,-85,-65,-84,-80,-85,-73,-89,-78,-83,-86,-62,-80,-77
-85,-89,-71,-80,-89,-75,-67,-83,-77,-63,-86,-83,-71,-77,-87,-66,-85,-86,-84,-74,-91,-76,-84,-79,-62,-82,-79
-86,-86,-71,-79,-90,-75,-67,-86,-82,-82,-91,-80,-71,-79,-87,-65,-87,-80,-82,-73,-84,-77,-83,-84,-62,-77,-80
-85,-87,-72,-79,-86,-74,-68,-84,-85,-83,-89,-82,-70,-76,-78,-63,-90,-90,-83,-75,-79,-79,-87,-84,-62,-76,-78
-86,-89,-70,-80,-88,-74,-68,-87,-78,-82,-90,-80,-71,-79,-80,-88,-87,-76,-85,-75,-90,-77,-84,-83,-68,-88,-79
-86,-88,-70,-79,-88,-75,-68,-87,-82,-85,-86,-75,-71,-77,-82,-76,-83,-82,-85,-76,-79,-76,-83,-84,-68,-85,-78
-84,-87,-73,-80,-89,-73,-68,-85,-81,-85,-90,-81,-70,-76,-81,-70,-83,-78,-86,-74,-79,-77,-84,-87,-68,-77,-77
-82,-89,-75,-80,-89,-74,-67,-84,-81,-82,-90,-83,-70,-80,-82,-67,-85,-85,-83,-73,-79,-76,-85,-85,-66,-86,-77
-85,-89,-73,-79,-86,-73,-68,-83,-76,-82,-87,-77,-71,-75,-77,-82,-83,-78,-84,-73,-78,-78,-84,-84,-66,-90,-85
-86,-89,-70,-79,-87,-75,-67,-84,-77,-85,-89,-75,-71,-78,-87,-75,-83,-77,-84,-76,-89,-76,-83,-83,-66,-89,-85
-87,-87,-71,-79,-87,-75,-67,-86,-79,-82,-87,-83,-70,-80,-84,-73,-80,-75,-85,-76,-85,-78,-90,-85,-66,-91,-79
-88,-88,-73,-79,-87,-77,-74,-88,-81,-82,-89,-82,-71,-80,-79,-72,-80,-77,-84,-76,-85,-76,-84,-86,-66,-89,-83
-87,-86,-69,-79,-89,-76,-69,-87,-79,-82,-90,-83,-71,-78,-83,-69,-82,-76,-84,-73,-79,-78,-85,-86,-67,-88,-83
-87,-87,-73,-81,-89,-75,-72,-83,-77,-83,-86,-83,-71,-76,-85,-62,-83,-80,-83,-73,-85,-79,-83,-85,-66,-89,-85
-86,-87,-74,-79,-86,-77,-72,-80,-77,-85,-90,-83,-71,-80,-85,-87,-87,-73,-86,-73,-78,-78,-88,-80,-72,-84,-79
-86,-89,-70,-79,-89,-77,-68,-82,-76,-82,-88,-79,-71,-77,-80,-69,-79,-83,-82,-75,-79,-77,-87,-87,-71,-77,-78
-87,-87,-69,-79,-87,-75,-69,-89,-83,-84,-69,-76,-71,-78,-79,-63,-80,-76,-84,-74,-88,-79,-88,-80,-67,-82,-87
-89,-90,-72,-79,-85,-77,-72,-84,-83,-84,-87,-76,-71,-78,-83,-62,-83,-78,-84,-75,-78,-79,-83,-87,-70,-76,-84
-85,-89,-70,-79,-86,-74,-67,-85,-83,-85,-87,-83,-72,-76,-79,-69,-85,-83,-84,-74,-79,-78,-85,-86,-68,-79,-84
-85,-88,-69,-79,-88,-74,-67,-83,-85,-83,-90,-82,-71,-80,-79,-71,-87,-77,-84,-73,-85,-78,-83,-84,-66,-79,-85
-85,-88,-69,-80,-86,-74,-68,-86,-84,-82,-89,-80,-71,-77,-79,-87,-87,-80,-86,-75,-79,-77,-83,-84,-65,-83,-80
-82,-86,-69,-80,-86,-73,-68,-83,-82,-85,-90,-84,-71,-77,-83,-70,-84,-77,-85,-73,-78,-76,-83,-85,-69,-81,-73
-85,-89,-68,-80,-87,-77,-67,-85,-85,-83,-90,-76,-71,-81,-79,-73,-88,-80,-86,-73,-79,-76,-84,-84,-66,-77,-78
-85,-91,-70,-80,-87,-74,-67,-87,-81,-85,-91,-81,-71,-78,-86,-80,-84,-78,-83,-74,-84,-75,-85,-86,-77,-79,-81
-86,-90,-73,-79,-86,-74,-68,-83,-78,-84,-85,-77,-71,-77,-81,-72,-86,-85,-84,-73,-78,-75,-82,-83,-79,-84,-84
-90,-89,-71,-80,-86,-74,-74,-81,-78,-81,-84,-75,-71,-77,-86,-73,-87,-79,-83,-74,-86,-76,-84,-80,-81,-82,-79
-88,-87,-73,-79,-86,-73,-71,-81,-82,-83,-89,-75,-71,-77,-77,-67,-89,-76,-83,-74,-78,-77,-84,-83,-80,-82,-84
-84,-90,-70,-79,-87,-74,-72,-88,-82,-87,-87,-76,-70,-79,-84,-85,-84,-88,-84,-73,-78,-76,-89,-83,-78,-91,-79
-89,-86,-72,-79,-86,-77,-68,-83,-86,-86,-89,-76,-71,-78,-84,-70,-80,-78,-84,-73,-87,-76,-88,-82,-70,-85,-78
-85,-87,-70,-79,-86,-75,-71,-88,-79,-85,-84,-76,-71,-80,-79,-75,-85,-76,-84,-75,-79,-76,-85,-81,-76,-81,-83
-88,-90,-67,-80,-85,-77,-74,-84,-72,-85,-85,-80,-71,-77,-83,-73,-83,-83,-82,-74,-79,-76,-84,-81,-73,-87,-75
-89,-88,-75,-79,-86,-75,-73,-89,-81,-65,-85,-80,-70,-76,-82,-70,-83,-81,-83,-75,-85,-75,-85,-87,-64,-86,-83
-84,-88,-70,-79,-87,-75,-66,-82,-83,-83,-86,-76,-71,-76,-83,-72,-87,-79,-85,-75,-78,-77,-84,-85,-61,-83,-81
-89,-89,-73,-80,-87,-75,-75,-84,-80,-84,-87,-78,-70,-76,-84,-68,-85,-78,-84,-74,-91,-76,-84,-79,-60,-80,-81
-91,-89,-73,-80,-89,-77,-67,-88,-79,-85,-89,-81,-72,-78,-75,-70,-84,-82,-83,-73,-85,-75,-84,-85,-61,-76,-80
-90,-89,-71,-80,-86,-75,-67,-83,-79,-85,-86,-81,-70,-75,-76,-68,-84,-80,-81,-74,-79,-75,-84,-86,-66,-78,-83
-88,-90,-74,-79,-86,-78,-68,-81,-77,-84,-86,-80,-71,-75,-80,-68,-84,-76,-83,-72,-80,-76,-84,-80,-66,-81,-80
-88,-83,-71,-79,-87,-75,-70,-82,-72,-83,-87,-80,-71,-80,-79,-67,-87,-78,-83,-73,-89,-77,-88,-81,-73,-81,-80
-89,-88,-71,-79,-85,-77,-72,-87,-86,-84,-86,-80,-71,-77,-83,-67,-86,-83,-82,-74,-84,-77,-88,-88,-78,-87,-86
-85,-86,-72,-79,-85,-75,-68,-81,-77,-86,-89,-80,-71,-80,-80,-68,-85,-77,-84,-78,-79,-76,-83,-79,-69,-88,-79
-87,-86,-70,-79,-86,-75,-67,-82,-77,-87,-86,-80,-71,-81,-84,-69,-85,-82,-84,-74,-78,-76,-83,-86,-73,-88,-81
-87,-87,-70,-79,-88,-73,-67,-87,-82,-85,-85,-77,-71,-77,-86,-69,-85,-79,-84,-73,-79,-76,-84,-83,-71,-82,-84
-85,-87,-72,-79,-86,-74,-68,-83,-79,-84,-91,-82,-72,-78,-85,-69,-85,-80,-87,-74,-80,-78,-83,-85,-68,-78,-83
-86,-91,-70,-79,-86,-74,-69,-83,-74,-85,-85,-76,-71,-77,-85,-70,-85,-76,-85,-76,-79,-76,-83,-84,-68,-83,-85
-84,-90,-73,-79,-86,-77,-69,-80,-83,-85,-85,-82,-71,-81,-87,-68,-84,-78,-82,-74,-79,-76,-83,-84,-71,-82,-83
-83,-86,-74,-80,-86,-77,-73,-89,-81,-86,-88,-78,-71,-78,-80,-68,-84,-80,-84,-73,-85,-76,-83,-83,-65,-78,-86
-83,-86,-72,-79,-87,-77,-71,-86,-74,-85,-87,-81,-71,-82,-80,-67,-83,-75,-83,-73,-84,-76,-83,-85,-69,-78,-83
-87,-89,-70,-80,-85,-77,-72,-88,-77,-84,-89,-82,-71,-82,-80,-69,-83,-78,-83,-74,-85,-76,-84,-84,-68,-77,-78
-86,-91,-69,-79,-85,-75,-72,-89,-78,-84,-86,-76,-71,-83,-82,-71,-83,-79,-83,-77,-79,-76,-84,-85,-71,-77,-78
-86,-88,-72,-79,-85,-76,-72,-88,-82,-85,-89,-81,-70,-83,-86,-70,-86,-79,-81,-74,-88,-76,-83,-85,-71,-78,-83
-84,-86,-70,-80,-88,-75,-72,-83,-81,-84,-89,-82,-70,-77,-78,-67,-85,-75,-84,-75,-88,-76,-83,-85,-72,-80,-85
-85,-89,-71,-80,-89,-74,-72,-82,-80,-85,-88,-81,-71,-77,-86,-68,-84,-78,-85,-76,-86,-78,-82,-86,-66,-84,-76
-82,-85,-72,-79,-87,-77,-76,-84,-77,-85,-88,-80,-71,-80,-86,-68,-85,-75,-85,-73,-80,-76,-83,-83,-84,-84,-88
-87,-87,-70,-79,-86,-77,-68,-90,-71,-85,-90,-77,-71,-77,-85,-69,-87,-77,-82,-74,-86,-76,-86,-86,-83,-79,-78
-83,-89,-73,-79,-86,-76,-71,-84,-76,-86,-88,-81,-71,-77,-78,-68,-86,-80,-85,-74,-79,-77,-83,-86,-68,-82,-78
-87,-89,-72,-79,-88,-75,-73,-83,-70,-86,-85,-80,-70,-80,-82,-69,-84,-74,-85,-74,-86,-78,-85,-84,-77,-87,-81
-85,-87,-70,-79,-87,-75,-70,-82,-84,-84,-87,-80,-71,-81,-82,-76,-92,-83,-85,-75,-85,-76,-84,-79,-77,-86,-77
-87,-89,-71,-80,-88,-77,-71,-85,-76,-84,-89,-77,-72,-76,-85,-90,-86,-76,-86,-76,-78,-78,-83,-87,-80,-85,-79
-84,-89,-69,-78,-87,-73,-70,-83,-76,-85,-87,-82,-71,-77,-85,-87,-88,-78,-84,-75,-84,-77,-83,-85,-80,-85,-78
-83,-89,-73,-79,-87,-76,-67,-81,-85,-84,-87,-79,-71,-80,-79,-68,-82,-75,-82,-77,-78,-76,-83,-84,-77,-84,-79
-84,-87,-67,-79,-87,-75,-67,-81,-77,-85,-88,-81,-70,-76,-82,-67,-85,-81,-84,-74,-89,-76,-84,-81,-85,-87,-82
-85,-89,-70,-79,-86,-75,-68,-81,-79,-83,-89,-80,-71,-76,-79,-68,-87,-83,-84,-74,-83,-75,-85,-87,-81,-91,-85
-83,-89,-69,-80,-87,-75,-67,-84,-74,-84,-87,-81,-70,-76,-77,-66,-85,-82,-82,-74,-78,-77,-83,-85,-73,-83,-79
-87,-88,-70,-78,-86,-73,-67,-81,-77,-85,-85,-76,-70,-79,-77,-66,-84,-77,-84,-75,-89,-76,-83,-86,-70,-80,-80
-83,-86,-72,-79,-89,-73,-67,-81,-77,-85,-89,-80,-70,-76,-77,-66,-87,-77,-83,-74,-91,-76,-84,-80,-71,-84,-82
-86,-85,-69,-80,-88,-73,-69,-84,-77,-85,-88,-80,-70,-76,-82,-66,-85,-74,-84,-77,-78,-77,-83,-85,-65,-78,-75
-84,-86,-76,-79,-86,-74,-71,-83,-75,-85,-87,-76,-72,-79,-80,-66,-85,-80,-84,-77,-78,-76,-83,-81,-64,-80,-77
-84,-88,-70,-79,-87,-77,-68,-83,-78,-85,-86,-81,-74,-80,-80,-66,-85,-80,-84,-74,-78,-77,-84,-80,-85,-82,-81
-84,-87,-70,-79,-86,-73,-68,-86,-91,-84,-86,-81,-74,-86,-82,-67,-84,-80,-84,-75,-87,-77,-83,-80,-76,-90,-80
-83,-88,-71,-79,-85,-75,-68,-87,-86,-84,-89,-80,-74,-84,-83,-66,-83,-80,-85,-77,-78,-76,-84,-83,-64,-85,-75
-84,-86,-73,-79,-88,-75,-69,-88,-86,-85,-90,-81,-72,-80,-86,-66,-85,-77,-81,-77,-84,-77,-83,-82,-60,-80,-83
-85,-90,-71,-80,-87,-77,-68,-85,-88,-85,-87,-81,-73,-78,-82,-66,-85,-77,-83,-74,-88,-77,-83,-84,-67,-83,-82
-89,-86,-73,-79,-87,-76,-66,-82,-80,-84,-88,-81,-73,-87,-86,-70,-80,-88,-83,-74,-89,-75,-83,-80,-65,-78,-80
-85,-86,-71,-79,-87,-77,-68,-86,-82,-84,-90,-81,-72,-91,-82,-68,-83,-84,-84,-73,-79,-77,-86,-83,-64,-81,-79
-83,-89,-70,-80,-87,-73,-68,-89,-85,-84,-87,-77,-71,-81,-80,-61,-85,-91,-85,-75,-88,-77,-87,-83,-64,-78,-80
-84,-87,-74,-80,-89,-77,-70,-87,-83,-84,-88,-81,-72,-80,-86,-65,-85,-80,-85,-73,-79,-77,-86,-81,-65,-79,-81
-84,-84,-74,-79,-87,-75,-69,-90,-87,-86,-90,-80,-72,-79,-82,-72,-84,-78,-84,-75,-84,-76,-83,-83,-78,-78,-76
-85,-89,-71,-80,-86,-75,-69,-85,-86,-86,-89,-81,-74,-79,-87,-67,-80,-80,-83,-73,-88,-77,-85,-85,-68,-78,-82
-85,-86,-73,-80,-89,-73,-67,-84,-81,-85,-88,-76,-73,-88,-85,-73,-84,-76,-86,-75,-87,-76,-86,-86,-67,-78,-84
-86,-88,-69,-80,-90,-77,-74,-85,-75,-86,-87,-81,-72,-85,-82,-74,-81,-76,-83,-74,-78,-78,-84,-83,-76,-89,-74
-85,-86,-68,-81,-87,-75,-83,-88,-77,-87,-87,-81,-72,-80,-86,-69,-86,-77,-84,-75,-85,-76,-85,-86,-78,-86,-79
-84,-88,-72,-81,-88,-74,-69,-86,-79,-86,-84,-80,-73,-82,-82,-68,-80,-81,-85,-74,-79,-78,-84,-88,-62,-78,-74
-84,-87,-72,-81,-87,-77,-70,-86,-73,-86,-89,-76,-72,-79,-84,-67,-80,-74,-82,-74,-80,-76,-83,-86,-70,-81,-79
-83,-85,-70,-80,-88,-74,-71,-84,-74,-85,-89,-80,-73,-84,-81,-66,-79,-76,-83,-75,-79,-75,-85,-83,-71,-80,-87
-83,-86,-72,-79,-88,-73,-67,-83,-76,-86,-90,-81,-72,-81,-81,-78,-81,-85,-83,-73,-88,-77,-85,-84,-71,-83,-83
-86,-88,-69,-80,-87,-76,-69,-82,-87,-84,-88,-81,-73,-80,-83,-79,-79,-83,-85,-74,-85,-77,-84,-85,-69,-78,-83
-85,-89,-71,-80,-87,-75,-69,-81,-77,-83,-81,-82,-73,-80,-83,-83,-81,-82,-83,-75,-85,-76,-88,-84,-68,-81,-85
-86,-86,-74,-80,-89,-76,-68,-81,-77,-88,-86,-75,-72,-84,-89,-84,-82,-83,-82,-73,-79,-76,-85,-87,-67,-84,-80
-83,-88,-71,-80,-89,-78,-68,-82,-78,-86,-87,-81,-72,-84,-83,-84,-82,-84,-85,-73,-79,-78,-84,-84,-77,-83,-85
-86,-85,-73,-80,-89,-75,-69,-81,-77,-87,-86,-82,-72,-80,-80,-79,-81,-82,-84,-73,-90,-75,-85,-87,-69,-79,-87
-82,-86,-72,-80,-90,-78,-68,-83,-81,-84,-86,-82,-72,-85,-82,-84,-83,-83,-81,-73,-92,-77,-84,-80,-79,-85,-86
-85,-87,-70,-81,-89,-76,-68,-83,-79,-83,-84,-79,-73,-82,-83,-74,-82,-84,-85,-74,-59,-75,-89,-80,-70,-80,-85
-83,-87,-70,-80,-89,-73,-69,-81,-77,-85,-90,-80,-74,-88,-79,-73,-81,-82,-83,-73,-79,-77,-84,-86,-70,-80,-83
-86,-85,-72,-81,-90,-74,-69,-82,-77,-84,-90,-81,-74,-82,-83,-72,-80,-79,-81,-75,-86,-76,-84,-81,-64,-84,-82
-85,-87,-68,-81,-86,-78,-69,-84,-78,-84,-90,-81,-73,-81,-82,-69,-81,-77,-83,-73,-89,-76,-83,-84,-68,-82,-79
-85,-88,-71,-81,-89,-74,-69,-82,-78,-87,-88,-80,-73,-84,-80,-69,-81,-77,-85,-73,-77,-78,-88,-85,-68,-80,-79
-84,-90,-68,-79,-88,-78,-69,-80,-79,-83,-89,-79,-74,-86,-85,-72,-83,-79,-85,-73,-77,-75,-84,-82,-72,-76,-81
-86,-89,-74,-79,-90,-76,-68,-82,-78,-83,-87,-81,-74,-82,-82,-74,-78,-82,-83,-72,-85,-77,-84,-80,-75,-78,-84
-87,-88,-70,-81,-89,-74,-69,-83,-76,-85,-85,-80,-73,-82,-81,-76,-84,-79,-81,-73,-78,-77,-84,-81,-76,-77,-80
