-84,-87,-70,4
-84,-88,-71,4
-84,-90,-70,4
-82,-91,-75,4
-83,-86,-71,4
-82,-90,-75,4
-85,-94,-75,4
-83,-86,-80,4
-81,-87,-69,4
-85,-85,-69,4
-83,-86,-77,4
-85,-84,-69,4
-85,-87,-74,4
-82,-87,-81,4
-84,-86,-79,4
-84,-88,-80,4
-85,-87,-82,4
-85,-88,-80,4
-84,-87,-75,4
-83,-87,-75,4
-83,-86,-80,4
-84,-91,-79,4
-84,-91,-81,4
-82,-83,-80,4
-85,-84,-80,4
-83,-85,-82,4
-82,-84,-75,4
-83,-86,-82,4
-85,-84,-80,4
-85,-88,-80,4
-82,-88,-84,4
-84,-89,-83,4
-85,-90,-83,4
-85,-89,-76,4
-83,-89,-81,4
-84,-88,-83,4
-83,-91,-84,4
-82,-88,-82,4
-86,-90,-76,4
-82,-90,-83,4
-83,-89,-83,4
-85,-88,-81,4
-84,-87,-80,4
-84,-91,-84,4
-85,-90,-81,4
-84,-87,-75,4
-84,-91,-82,4
-85,-90,-76,4
-84,-90,-76,4
-84,-91,-77,4
-84,-90,-80,4
-83,-91,-81,4
-83,-88,-81,4
-83,-88,-81,4
-86,-87,-75,4
-84,-87,-75,4
-82,-86,-74,4
-83,-88,-83,4
-84,-86,-74,4
-82,-86,-75,4
-84,-89,-74,4
-85,-89,-80,4
-84,-87,-82,4
-84,-90,-81,4
-84,-89,-81,4
-85,-91,-82,4
-85,-91,-77,4
-82,-87,-81,4
-86,-90,-76,4
-84,-88,-81,4
-82,-86,-80,4
-83,-89,-82,4
-86,-87,-79,4
-82,-87,-79,4
-82,-90,-76,4
-84,-88,-77,4
-82,-87,-83,4
-84,-88,-76,4
-86,-89,-80,4
-82,-89,-83,4
-82,-89,-82,4
-82,-88,-82,4
-86,-87,-75,4
-84,-87,-80,4
-85,-90,-81,4
-85,-86,-80,4
-84,-86,-82,4
-82,-90,-80,4
-85,-90,-81,4
-84,-90,-82,4
-85,-89,-84,4
-85,-88,-77,4
-85,-90,-80,4
-85,-91,-77,4
-85,-87,-75,4
-83,-88,-81,4
-86,-88,-83,4
-82,-88,-75,4
-82,-90,-76,4
-83,-89,-80,4
-83,-86,-82,4
-82,-90,-81,4
-86,-88,-83,4
-83,-88,-77,4
-85,-87,-82,4
-85,-87,-77,4
-85,-67,-82,4
-84,-87,-82,4
-84,-88,-77,4
-84,-88,-76,4
-86,-86,-81,4
-83,-88,-82,4
-84,-89,-82,4
-84,-91,-76,4
-85,-89,-76,4
-86,-87,-76,4
-85,-88,-77,4
-85,-88,-76,4
-85,-88,-75,4
-86,-89,-82,4
-84,-89,-80,4
-84,-90,-77,4
-84,-88,-82,4
-86,-87,-84,4
-86,-90,-80,4
-82,-88,-80,4
-83,-89,-80,4
-83,-90,-75,4
-82,-88,-83,4
-82,-87,-80,4
-82,-90,-82,4
-82,-89,-83,4
-85,-89,-76,4
-83,-88,-80,4
-85,-90,-83,4
-85,-89,-76,4
-82,-87,-75,4
-85,-89,-76,4
-82,-89,-81,4
-86,-87,-79,4
-85,-85,-83,4
-84,-91,-81,4
-85,-87,-82,4
-82,-88,-76,4
-84,-88,-81,4
-87,-87,-82,4
-84,-88,-80,4
-85,-87,-80,4
-86,-89,-82,4
-82,-89,-84,4
-82,-88,-76,4
-83,-87,-82,4
-83,-88,-80,4
-84,-88,-76,4
-83,-89,-75,4
-81,-86,-80,4
-84,-89,-83,4
-85,-87,-77,4
-85,-88,-82,4
-85,-86,-74,4
-86,-87,-82,4
-82,-86,-80,4
-85,-68,-83,4
-83,-87,-81,4
-82,-87,-80,4
-85,-89,-75,4
-85,-89,-82,4
-84,-87,-83,4
-84,-88,-76,4
-82,-85,-83,4
-86,-87,-80,4
-86,-87,-82,4
-84,-88,-79,4
-83,-86,-83,4
-83,-87,-83,4
-82,-86,-81,4
-84,-90,-84,4
-83,-89,-81,4
-84,-86,-80,4
-82,-87,-82,4
-85,-86,-80,4
-83,-88,-83,4
-84,-88,-79,4
-83,-88,-75,4
-84,-89,-75,4
-83,-87,-84,4
-81,-88,-83,4
-83,-87,-75,4
-63,-87,-80,4
-82,-89,-81,4
-85,-86,-77,4
-85,-87,-76,4
-81,-89,-84,4
-82,-89,-83,4
-82,-89,-83,4
-83,-90,-81,4
-63,-86,-83,4
-82,-91,-80,4
-83,-89,-82,4
-82,-90,-80,4
-85,-86,-75,4
-85,-90,-81,4
-82,-90,-83,4
-82,-87,-77,4
-85,-89,-75,4
-82,-87,-83,4
-82,-89,-82,4
-82,-90,-83,4
-83,-86,-83,4
-85,-90,-83,4
-82,-88,-79,4
-84,-69,-76,4
-84,-87,-76,4
-85,-87,-83,4
-83,-90,-82,4
-82,-89,-80,4
-85,-90,-84,4
-83,-90,-76,4
-85,-91,-81,4
-84,-85,-77,4
-81,-84,-75,4
-83,-89,-75,4
-87,-87,-76,4
-86,-89,-76,4
-85,-84,-76,4
-85,-85,-80,4
-65,-85,-80,4
-83,-86,-76,4
-84,-87,-78,4
-85,-89,-81,4
-85,-86,-81,4
-84,-86,-80,4
-83,-87,-80,4
-84,-86,-80,4
-86,-89,-80,4
-87,-86,-80,4
-85,-85,-77,4
-84,-91,-82,4
-85,-85,-76,4
-85,-85,-82,4
-86,-88,-78,4
-85,-87,-81,4
-84,-89,-82,4
-84,-86,-76,4
-85,-89,-81,4
-84,-89,-82,4
-85,-88,-81,4
-85,-88,-80,4
-85,-90,-77,4
-86,-88,-81,4
-86,-85,-80,4
-84,-87,-80,4
-84,-89,-77,4
-85,-87,-82,4
-84,-87,-79,4
-85,-88,-81,4
-83,-89,-80,4
-84,-87,-81,4
-85,-85,-76,4
-85,-89,-80,4
-85,-88,-80,4
-85,-87,-76,4
-85,-86,-81,4
-84,-86,-81,4
-84,-89,-80,4
-85,-90,-81,4
-85,-87,-81,4
-84,-88,-81,4
-84,-90,-81,4
-84,-87,-77,4
-84,-88,-81,4
-86,-90,-80,4
-86,-89,-81,4
-85,-88,-76,4
-86,-87,-81,4
-87,-87,-81,4
-86,-84,-80,4
-86,-89,-76,4
-85,-89,-80,4
-86,-90,-81,4
-84,-88,-81,4
-83,-81,-82,4
-88,-86,-75,4
-86,-87,-81,4
-87,-86,-82,4
-84,-86,-82,4
-83,-84,-79,4
-85,-90,-80,4
-84,-90,-81,4
-84,-90,-81,4
-87,-88,-80,4
-83,-89,-79,4
-83,-87,-81,4
-85,-85,-80,4
-77,-88,-87,5
-79,-91,-85,5
-78,-85,-83,5
-71,-86,-75,5
-73,-82,-83,5
-70,-76,-73,5
-74,-81,-75,5
-74,-85,-74,5
-74,-82,-80,5
-74,-85,-77,5
-75,-84,-80,5
-78,-76,-83,5
-71,-79,-89,5
-75,-77,-78,5
-82,-76,-70,5
-73,-78,-74,5
-71,-76,-75,5
-72,-76,-71,5
-72,-76,-75,5
-72,-77,-71,5
-71,-75,-71,5
-71,-75,-75,5
-71,-75,-75,5
-71,-76,-71,5
-71,-75,-74,5
-71,-76,-75,5
-71,-75,-74,5
-71,-75,-71,5
-71,-75,-74,5
-70,-75,-75,5
-71,-74,-71,5
-70,-74,-80,5
-70,-75,-81,5
-70,-75,-79,5
-71,-74,-84,5
-71,-74,-78,5
-70,-74,-76,5
-71,-74,-81,5
-72,-78,-83,5
-71,-78,-81,5
-70,-73,-73,5
-70,-77,-74,5
-71,-75,-77,5
-72,-78,-82,5
-71,-57,-84,5
-50,-78,-79,5
-70,-76,-80,5
-69,-76,-81,5
-71,-77,-76,5
-70,-77,-81,5
-71,-74,-74,5
-70,-76,-80,5
-70,-76,-79,5
-70,-78,-81,5
-70,-77,-82,5
-69,-75,-75,5
-70,-75,-80,5
-70,-76,-80,5
-70,-75,-81,5
-69,-76,-81,5
-70,-79,-76,5
-70,-77,-75,5
-69,-78,-81,5
-70,-77,-81,5
-70,-76,-80,5
-70,-77,-76,5
-70,-77,-76,5
-71,-77,-79,5
-70,-78,-82,5
-71,-76,-80,5
-70,-75,-81,5
-71,-75,-78,5
